word,definition,weight
with,"/w, w/  prep. 1 in the company of: I will go with you to the zoo. 2 having, showing: He wants a car with four doors. 3 by means of, using: He ate the cake with a fork. 4 in support of: Are you with us or against us? 5 in the same direction: The car went with the traffic. 6 concerning: My boss is very patient with me. 7 in spite of, despite: With all his success, he was still not happy. 8 as a result of: shaking with laughter||eyes wet with tears 9 with it: aware, up-to-date: For an 80-year-old woman, she is really with it.",9
WNBA,"  abbr. for Women's National Basketball Association, an affiliation of all USA women's professional basketball teams and players: The WNBA was founded in 1997. See: NBA. ",9
woke,/wok/  v. past tense of wake,9
wolf,"/wlf/  n. wolves /wlvz/ 1 a wild, doglike animal that travels in groups: Wolves hunt deer. 2 infrml. an aggressive man intent on having sex with women: He is a wolf who spends his evenings chasing after women. 3 infrml. a wolf in sheep's clothing: an evil person who pretends to be good: He smiles and shakes everybody's hand, but he's a wolf in sheep's clothing. 4 infrml. to cry wolf: to pretend there is danger or trouble when there is not: He's an alarmist who cries wolf all the time.  v. [T] to eat very fast: When he is very hungry, he wolfs down his food.",9
womb,"/wum/  n. the part of a woman's body where a baby can grow, the uterus: She has a healthy baby girl in her womb.",9
wonk,"/wk/  n.infrml. a student who does little else besides study, a grind: That engineering school is full of wonks. -adj.infrml. wonky.",9
wont,"/wont, wnt, wnt, wnt/  adj.frml. inclined: He is wont to make long speeches about the world today.  n.frml. a habit or custom: He brought me another lovely gift, as is his wont.",9
wood,"/wd/  n. [C;U]  1 the hard material below the bark of trees: The wood in that old oak tree is rotten. 2 the material from trees used to make furniture, fuel, paper, etc.: We used wood from our own land to build our house. See: woods.Thesaurus: wood 2 timber, logs.",9
woof,"/wf, wuf/  n. 1 [C] infrml. a word used to describe the sound (bark) of a dog  2 [U] a fabric's texture, weft: Fixed threads form the warp, and those woven between them are the woof.",9
wool,"/wl/  n. [U]  1 sheep's hair: It is hard work to take the wool from sheep. 2 the thick threads or fabric made from wool: My sweater is made of wool. 3 to pull the wool over s.o.'s eyes: to trick, deceive s.o.: A salesman tried to pull the wool over my eyes by selling me an old computer at a higher price.",9
word,"/wrd/  n. 1 a written or spoken unit of language having one or more meanings, usu. the smallest unit of meaning that can be used alone: There are many words to describe the feeling of happiness. 2 speech in general, in written or spoken form: The author put her thoughts into words. 3 a brief discussion: I had a word with my secretary about her being late today.||I gave her a word of advice. 4 a promise, a pledge: I gave my word to my friend that I would help him.||You can trust her to keep her word. 5 message, news: They sent word that they would be late.||We just got word of your new job! 6 in a word: to summarize: In a word, the party's over. 7 in one's own words: without repeating what s.o. else said: Tell the court what happened in your own words. 8 to be a man or woman of his/her word: to keep one's promise, to be honorable: She is a woman of her word, because she repaid the loan exactly when she said she would. 9 to break one's word or go back on one's word: not to do what one has promised: He went back on his word and did not repay the loan. 10 infrml. to eat one's words: to take back s.t. one said after being proven wrong: He kept saying that he would win the chess championship, but he lost and now he has to eat his words. 11 to have a good word: to be cheerful, supportive: He is a pleasure to work with, because he always has a good word for everyone. 12 to have words with s.o.: to argue with or shout at s.o.: His behavior made me mad, so I had words with him. 13 to mince words: to speak quietly and indirectly, usu. used negatively: That man does not mince words; he tells you the truth immediately. 14 to put in a good word for s.o.: to recommend s.o.: I am looking for a new job, and my friend said she would put in a good word for me at her company. 15 to take s.o.'s word for it or to take s.o. at his/her word: to believe what s.o. says without proof: He says he did not do anything wrong, and he is honest, so I take his word for it (or) I take him at his word. 16 word for word: spoken, read, or copied exactly from s.o. else's words: She told me exactly what he said, word for word. 17 word play: cleverness of expression, puns: The word play in his writing is very witty.  v. [T] to express in words: He worded his introduction carefully.",9
wore,/wr/  past tense of wear,9
worm,"/wrm/  n. 1 a small, crawling animal with a long, soft body and no legs: Earthworms help the soil by digging holes in it. 2 fig. a bad person: That little worm of a man can't be trusted! 3 infrml. can of worms: a complicated problem: When the company bought a new computer system, it opened a can of worms that created many new problems.  v. 1 [T] to remove parasitic worms: We had our dog wormed by the veterinarian. 2 [I;T] to move like a worm, crawling and twisting: The soldier wormed his way through the woods. 3 to worm s.t. out of s.o.: to get (information) by continued questioning: I tried to keep our secret, but she wormed it out of me.",9
worn,"/wrn/  past part. of wear adj. used, (syn.) threadbare: The knees of my pants are worn.",9
wove,/wov/  past tense of weave,9
wrap,"/rp/  v. wrapped, wrapping, wraps 1 [T] to cover (with material that surrounds s.t.): The butcher wrapped the meat in waxed paper.||I wrapped the gift with colorful paper. 2 phrasal v. sep. [T] to wrap s.t. up: to finish: We wrapped up the class with a review of the lessons.||We wrapped it up. 3 phrasal v. [I] to wrap up: to wear warm clothes: We should wrap up well in the winter.  adj. wrapped up in: giving complete attention to: She is so wrapped up in her boyfriend that she has no time for her other friends.  n. (clothing) an outer covering: She wears a shawl as an evening wrap.Thesaurus: wrap v. 1 to enclose, bundle | envelop, surround. ",9
wren,"/rn/  n. a small, brown bird: I hear the wrens singing in the tree outside my window.",9
writ,/rt/  n. (in law) a legal document issued by a court: The judge issued a writ ordering the woman to pay a fine for putting garbage in the street.,9
"X, x","/ks/  n.  X's, x's or Xs, xs 1 the 24th letter of the English alphabet 2 a substitute for a signature: People who can't write will often mark an X on a document in place of their names. 3 a mark for a location: X marks the spot on the map where I live. 4 the Roman numeral for ten v. [T] to cross out with an X: She X'd out a paragraph in the letter. See: ex, X-rated.Thesaurus: X, x n. 2 a cross.  v. to delete, remove.",9
Xmas,/krsms/  n.infrml.abbr. for Christmas: This year I will spend the Xmas holidays with my family.Usage Note: Xmas is used in informal writing but is not used in speaking.,9
"Y, y","/wa/  n. Y's, y's or Ys, ys  1 the 25th letter of the English alphabet 2 the Y: n. abbr. for YMCA, the Young Men's Christian Association, or YWCA, the Young Women's Christian Association: He lives in a room at the Y.",9
yack,"/yk/  v.slang [I] to talk about everyday life, (syn.) to chitchat: They yack on the phone every day.",9
yank,"/yk/  v. [I;T] to give a strong, sharp pull on s.t.: He yanked a fish from the water.  n. 1 a strong pull: He gave his fishing line a yank.  2 Yank infrml. short for Yankee, a person from the USA, esp. a soldier from one of the two world wars: The Yanks invaded France in World War II.",9
yard,"/yrd/  n. 1 a length of three feet or 36 inches (0.91 meter): a yard of cloth 2 an area usu. behind or in front of a house: The children went outside to play in the yard. See: inch.Thesaurus: yard 2 a garden, the grounds.",9
yarn,/yrn/  n. [C;U] 1 threads of wool or other material wound into thicker thread: Wool yarn is used to make sweaters. 2 infrml.fig. a long story: The old soldier was spinning yarns about his wartime experiences.,9
yawn,/yn/  v. [I] to open the mouth to show that one is tired or bored: She yawned at midnight because she was very tired.,9
yeah,"/y/  adv.slang yes, indeed See: yes, USAGE NOTE.",9
year,"/yr/  n. 1 a time period of 12 months or 365 days: He worked in Japan for a year. 2 an annual date: the year 2001, 1939, or 1995  adv. years: a long time: That big project will take years to complete.",9
yell,"/yl/  v. [I] 1 to shout: He yelled to a friend across the street. 2 to cheer: We yell when our team scores a goal. 3 to complain: to yell about a high repair bill 4 to express anger: The mother yelled at her child to behave.  n. a shout of recognition, applause, complaint, anger, or disapproval -n. [U] yelling.",9
yelp,"/ylp/  v. [I] n. to make a sharp cry, to yip: A dog <v.> yelps in pain (or) lets out a <n.> yelp.",9
yeow,/ya/  1 exclam. of pain: Yeow! I burned my finger. 2 exclam. of joy or surprise: Yeow! I've found the answer!,9
yipe,/yap/  or yipes exclam. of pain or surprise: Yipe! I hurt my foot!,9
YMCA,/wamsie/  n.abbr. for Young Men's Christian Association. See: Y.,9
yoga,/yog/  n. [U] exercises done to perfect the body and mind: She learned yoga in order to relax.,9
yoke,"/yok/  n. 1 a piece of wood fit around the necks of cattle to pull wagons and farm equipment (plows, etc.) 2 fig. a sign of slavery: to live under the yoke of slavery  v. yoked, yoking, yokes 1 [T] to fit with a yoke: the farmer yoked oxen to a plow. 2 fig. [I;T] to be joined very closely with s.o. or s.t.: I'm so busy at work that I feel yoked to my desk.",9
yolk,/yok/  n. [C;U] the yellow part of an  egg: The yolk in a chicken's egg is bright  yellow.,9
